id,year,majortopic,subtopic,description,filter_eu,var2,var3,var4,var5_1,var5_2,var5_3,var5_4,var5_5,var5_6,var5_7,var5_8,var5_9,var5_10,var5_11,var5_12,var5_13,var5_14,var5_15,var5_16,var5_17,var5_21,var6,var7,var8_1,var8_2,var8_3,var8_4,var8_5,var8_6,var8_7,var8_8,var8_9,var8_10,var8_11,var8_12,var8_13,var8_14,var8_15,var8_16,var9,var10,var15,var16,var17,var18,var19,var20,calendar_year,var14
1705,1986,20,2002,forslag til folketingsbeslutning om valg af folketingets ombudsmand,0,20,200059,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,99,1,1,1,1,1,99,1,99,99,99,1,1,99,1,2,1,1,1,2,18,11,,,2002,2002,1986,11/18/1986
1692,1986,7,707,forslag til folketingsbeslutning om anvendelse af genbrugspapir,0,20,200046,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,1,1,1,1,1,99,1,99,99,99,1,1,99,1,2,1,1,11,2,18,11,,,707,707,1986,11/18/1986
1702,1986,13,1308,forslag til folketingsbeslutning om forldres ret til frihed ved b�rns sgdom,0,20,200056,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,2,18,11,,,1308,1308,1986,11/18/1986
1696,1986,7,700,forslag til folketingsbeslutning om naturbeskyttelse,0,20,200050,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,2,18,11,,,700,700,1986,11/18/1986
1699,1986,14,1400,forslag til folketingsbeslutning om beskyttelse mod tvangsflytninger for ejere og lejere som f�lge af den 18. almindelige vurdering,0,20,200053,1,0,0,0,0,99,0,99,99,99,0,0,99,0,1,0,0,,,99,2,2,2,2,2,99,0,99,99,99,2,2,99,2,1,1,1,9,2,18,11,,,1400,1400,1986,11/18/1986
1703,1986,1,101,"forslag til folketingsbeslutning om afb�dning af prisstigningerne p� ole, benzin, el m.v.",0,20,200057,1,0,0,0,0,99,0,99,99,99,0,0,99,0,1,0,0,,,99,2,2,2,2,2,99,0,99,99,99,2,2,99,1,1,2,2,27,2,19,11,,,101,101,1986,11/19/1986
1700,1986,20,2012,forslag til folketingsbeslutning om offentligg�relse af politiske partiers regnskaber,0,20,200054,1,0,1,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,2,19,11,,,2012,2012,1986,11/19/1986
1704,1986,12,1208,forslag til folketingsbeslutning om en selvst�ndig og uafh�ngig b�neombudsinstitution,0,20,200058,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,26,2,19,11,,,1208,1208,1986,11/19/1986
1709,1986,4,403,forslag til folketingsbeslutning om �ndret og styrket BST,0,20,200063,1,0,0,0,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,2,25,11,,,403,403,1986,11/25/1986
1708,1986,7,701,forslag til folketingsbeslutning om genopretning af havmilj�et,0,20,200062,1,0,0,0,0,99,0,99,99,99,0,0,99,1,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,2,25,11,,,710,710,1986,11/25/1986
1706,1986,17,1700,forslag til folketingsbeslutning om en kabellov,0,20,200060,1,0,0,0,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,30,2,25,11,,,1700,1700,1986,11/25/1986
1707,1986,7,704,forslag til folketingsbeslutning om begr�nsning i brugen af chlorfluorcarboner,0,20,200061,1,0,0,0,0,99,0,99,99,99,0,0,99,1,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,21,2,25,11,,,704,704,1986,11/25/1986
1710,1986,20,2011,forslag til folketingsbeslutning om �ndring afforretningsorden for folketinget,0,20,200064,1,1,1,1,0,99,1,99,99,99,0,1,99,0,0,0,0,,,99,1,1,1,1,1,99,1,99,99,99,1,1,99,1,1,1,1,5,2,26,11,,,2011,2011,1986,11/26/1986
1711,1986,19,1901,forslag til folketingsbeslutning om tilvejebringelse af alle de forn�dne faciliteter til brug for dansk r�de kors og dansk flygtningehj�lp,0,20,200065,1,0,0,0,0,99,0,99,99,99,0,0,99,1,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20,2,27,11,,,1901,1901,1986,11/27/1986
1712,1986,15,1599,forslag til folketingsbeslutning om en lovgivning om kommanditselskaber,0,20,200066,1,1,0,0,0,99,0,99,99,99,0,1,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,2,27,11,,,1599,1599,1986,11/27/1986
1713,1986,9,900,forslag til folketingsbeslutning om en �get indsats for at give flygtninge bedre vilk�r i danmark,0,20,200067,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20,2,27,11,,,900,230,1986,11/27/1986
1714,1986,4,403,forslag til folketingsbeslutning om ratifikation af ilo-konventionen om bedriftssundhedstjeneste,0,20,200068,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,2,27,11,,,403,403,1986,11/27/1986
1715,1986,12,1205,forslag til folketingsbeslutning om detentionsanbringelser,0,20,200069,1,1,0,0,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,1,1,1,1,1,99,1,99,99,99,1,1,99,1,2,1,1,12,2,3,12,,,1205,1205,1986,12/3/1986
1716,1986,8,800,forslag til folketingsbeslutning om �ndring af lov om varmeforsyning,0,20,200070,1,1,0,0,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,2,9,12,,,804,804,1986,12/9/1986
1717,1986,19,1925,forslag til folketingsbeslutning om oprettelse af et menneskerettighedscenter i danmark,0,20,200071,1,1,1,1,1,99,1,99,99,99,1,1,99,1,0,0,0,,,99,1,1,1,1,1,99,1,99,99,99,1,1,99,1,2,1,1,18,2,10,12,,,1925,1925,1986,12/10/1986
1718,1986,12,1208,forslag til folketingsbeslutning om oprettelse af et centralt og lokale b�rne- og ungdomsr�d samt lokale �bne b�rne- og ungdomsr�dgivninger,0,20,200072,1,0,0,0,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,15,2,11,12,,,1208,1208,1986,12/11/1986
1721,1986,7,704,forslag til folketingsbeslutning om forebyggelse af uheld ifm. Transport af farligt gods m.v.,0,20,200075,1,1,1,0,0,99,1,99,99,99,0,0,99,1,0,0,0,,,99,1,1,1,2,2,99,1,99,99,99,2,2,99,1,2,1,1,15,2,18,12,,,704,704,1986,12/18/1986
1722,1986,15,1500,forslag til folketingsbeslutning om etableringsmuligheder for nye vikrsomheder i ikkeudnyttede landbrugsbygninger m.v.,0,20,200076,1,0,0,0,0,99,0,99,99,99,0,0,99,0,1,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,33,2,18,12,,,1500,1500,1986,12/18/1986
1720,1986,7,704,forslag til folketingsbeslutning om m�rkning af organiske opl�sningsmidler,0,20,200074,1,0,0,0,0,99,1,99,99,99,0,0,99,1,0,0,0,,,99,1,1,1,1,1,99,1,99,99,99,1,1,99,1,1,1,1,14,2,18,12,,,704,704,1986,12/18/1986
1726,1986,16,1605,forslag til folketingsbeslutning om forbud mod v�bentransporter,0,20,200080,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,1,1,1,2,2,99,1,99,99,99,0,2,99,1,2,1,1,27,2,13,1,,,1605,1605,1987,1/13/1987
1725,1986,7,711,forslag til folketingsbeslutning om genskabelse af skjern �-systemets selvrensende effekt,0,20,200079,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,1,1,1,1,1,99,1,99,99,99,1,1,99,1,1,1,2,21,2,13,1,,,711,711,1987,1/13/1987
1723,1986,7,704,forslag til folketingsbeslutning om begr�nsning af kvivs�lvsforurening,0,20,200077,1,0,0,0,0,99,0,99,99,99,0,0,99,1,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,2,13,1,,,704,704,1987,1/13/1987
1724,1986,7,704,forslag til folketingsbeslutning om den milj�m�ssige behandling af kemisk fabrikation m.v.,0,20,200078,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,2,13,1,,,704,704,1987,1/13/1987
1727,1986,13,1308,forslag til folketingsbeslutning om �get for�ldreindflydelse p� daginstitutions- og dagplejeomr�det,0,20,200081,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,17,2,13,1,,,1308,1308,1987,1/13/1987
1729,1986,14,1400,forslag til folketingsbeslutning om enkeltpersonerns adgang til at overtage lejem�l,0,20,200083,1,0,0,0,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,2,14,1,,,1400,1400,1987,1/14/1987
1730,1986,14,1400,forslag til folketingsbeslutning om beboerdemokrati i kommunale udlejningsejendomme,0,20,200084,1,0,0,0,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,2,14,1,,,1400,1400,1987,1/14/1987
1731,1986,14,1406,forslag til folketingsbeslutning om smidigg�relse af organisationen af ungdomsboliger opf�rt med offentlig st�tte,0,20,200085,1,0,0,0,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,2,14,1,,,1406,1406,1987,1/14/1987
1728,1986,10,1002,forslag til folketingsbeslutning om sikring af hyrevognschauff�rer,0,20,200082,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,2,1,2,2,2,99,1,99,99,99,2,2,99,1,2,1,1,18,2,14,1,,,1002,1006,1987,1/14/1987
1732,1986,12,1201,forslag til folketingsbeslutning om fors�g med medborgervidner ved visse politiforretninger,0,20,200086,1,0,0,0,0,99,0,99,99,99,0,0,99,1,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,2,14,1,,,1201,1201,1987,1/14/1987
1733,1986,23,2300,forslag til folketingsbeslutning om sikring af tilskud til forfatterformidling for s�son 1985-1986 (Arte),0,20,200087,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,2,1,2,2,2,99,1,99,99,99,2,2,99,1,2,1,1,30,2,15,1,,,2300,609,1987,1/15/1987
1739,1986,17,1798,forslag til folketingsbeslutning om et udviklingsprogram for folkelige eksperimenter med ny teknologi,0,20,200093,1,99,99,99,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,2,1,2,2,2,99,1,99,99,99,2,2,99,1,2,1,1,10,2,20,1,,,1798,1798,1987,1/20/1987
1734,1986,7,707,forslag til folketingsbeslutning om standardisering af plastmaterialer til emballager,0,20,200088,1,0,0,0,0,99,1,99,99,99,0,0,99,1,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,2,20,1,,,707,707,1987,1/20/1987
1812,1986,6,601,forslag til folketingsbeslutning om rentelettelse og g�ldssanering af studieg�ld,0,20,200094,1,0,1,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,2,20,1,,,601,601,1987,1/20/1987
1735,1986,7,703,forslag til folketingsbeslutning om affaldsbehandling,0,20,200089,1,0,0,0,0,99,1,99,99,99,0,0,99,1,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,7,2,20,1,,,703,703,1987,1/20/1987
1736,1986,7,707,forslag til folketingsbeslutning om genbrugsfremmende p�bud i forbrugsleddet,0,20,200090,1,0,0,0,0,99,1,99,99,99,0,0,99,1,0,0,0,,,99,2,1,2,2,2,99,1,99,99,99,2,2,99,1,2,1,1,16,2,20,1,,,707,707,1987,1/20/1987
1814,1986,6,601,forslag til folketingsbeslutning om g�ldssanering for studieg�ldsramte,0,20,200095,1,0,0,0,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,2,20,1,,,601,601,1987,1/20/1987
1737,1986,20,2001,forslag til folketingsbeslutning om kommunal deltagelse i etablering af handelshuse,0,20,200091,1,0,0,0,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,2,1,2,2,2,99,1,99,99,99,2,2,99,1,2,1,1,10,2,20,1,,,2016,2016,1987,1/20/1987
1738,1986,15,1599,forslag til folketingsbeslutning om �get anvendelse af udviklingskontrakter,0,20,200092,1,0,0,0,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,2,20,1,,,1599,1599,1987,1/20/1987
1815,1986,4,403,forslag til folketingsbeslutning om om �ndring af levnedsmiddelloven,0,20,200096,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,14,2,21,1,,,403,403,1987,1/21/1987
1817,1986,7,704,forslag til folketingsbeslutning om begr�nsning i brugen af blyholdige produkter,0,20,200097,1,0,0,0,0,99,1,99,99,99,0,0,99,1,0,0,0,,,99,2,1,2,2,2,99,1,99,99,99,2,2,99,1,2,1,1,10,2,21,1,,,704,704,1987,1/21/1987
1701,1986,20,2012,forslag til folketingsbeslutning om bidrag til politiske partier,0,20,200055,1,0,1,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,27,2,22,1,,,2012,2012,1987,1/22/1987
1823,1986,16,1606,forslag til folketingsbeslutning om produktion og eksport af krigsmateriel,0,20,200099,1,0,1,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,1,1,1,1,1,99,1,99,99,99,1,1,99,0,2,1,1,35,2,22,1,,,1606,1606,1987,1/22/1987
1821,1986,19,1910,forslag til folketingsbeslutning om om vurdering af forholdene i tyrkiet,0,20,200098,1,0,0,0,0,99,0,99,99,99,0,0,99,1,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,30,2,22,1,,,1913,1913,1987,1/22/1987
1842,1986,13,1300,forslag til folketingsbeslutning om indf�relse af individualprincippet p� det familie- og socialpolitiske omr�de,0,20,200100,1,0,1,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,1,1,1,1,1,99,1,99,99,99,1,1,99,1,1,1,1,15,2,22,1,,,1300,1300,1987,1/22/1987
1826,1986,1,107,forslag til folketingsbeslutning om om beskatning af private pensionsordninger,0,20,200101,1,0,0,0,0,99,0,99,99,99,0,0,99,1,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,13,2,23,1,,,107,107,1987,1/23/1987
1970,1986,16,1699,"forslag til folketingsbeslutning om anerkendelse af, at brugen af atomv�ben er folkedrab",0,20,200153,1,0,0,0,0,99,1,99,99,99,0,0,99,1,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,18,2,24,1,,,1699,1699,1987,1/24/1987
1849,1986,8,807,forslag til folketingsbeslutning om begr�nsning af elforbruget,0,20,200103,1,0,0,0,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,2,0,0,2,2,99,1,99,99,99,2,2,99,1,2,1,1,34,2,28,1,,,807,807,1987,1/28/1987
1853,1986,23,2300,forslag til folketingsbeslutning om opreholdelse af den faste bogladepris,0,20,200104,1,0,0,0,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,2,28,1,,,2300,609,1987,1/28/1987
1856,1986,13,1302,forslag til folketingsbeslutning om gratis skolem�lk,0,20,200105,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,2,28,1,,,1302,1301,1987,1/28/1987
1844,1986,3,325,"forslag til folketingsbeslutning om udvidelse af uddannelseskapaciteten for sygeplejerske-, sundhedsplejerske- og jordemoderuddannelserne",0,20,200102,1,0,0,0,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20,2,28,1,,,325,325,1987,1/28/1987
1858,1986,7,700,forslag til folketingsbeslutning om offentlige indk�b af milj�venlige k�ret�jer,0,20,200106,1,0,0,0,0,99,1,99,99,99,0,0,99,1,0,0,0,,,99,2,1,2,2,2,99,1,99,99,99,2,2,99,1,2,1,1,4,2,29,1,,,700,700,1987,1/29/1987
1861,1986,13,1300,forslag til folketingsbeslutning om forbedring af trafikforholdene for handicappede og �ldre,0,20,200108,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,2,29,1,,,1300,1300,1987,1/29/1987
1860,1986,7,700,forslag til folketingsbeslutning om �ndring af klagereglerne i milj�beskyttelsesloven med flere love,0,20,200107,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,1,1,1,1,1,99,1,99,99,99,1,1,99,1,1,1,1,12,2,29,1,,,700,700,1987,1/29/1987
1918,1986,14,1405,forslag til folketingsbeslutning om en aktiv arbejdsmarkeds- og erhvervsindsats i nordjyllands amt,0,20,200123,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,28,2,30,1,,,1405,1405,1987,1/30/1987
1923,1986,20,2004,forslag til folketingsbeslutning om �ndring af tjenestemandspensionsloven,0,20,200128,1,0,0,0,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,2,30,1,,,2004,2004,1987,1/30/1987
1922,1986,20,2099,forslag til folketingsbeslutning om oprettelse af virksomhedsr�d i alle offentligt ejede virksomheder,0,20,200127,1,0,0,0,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,11,2,30,1,,,2099,2099,1987,1/30/1987
1924,1986,13,1303,forslag til folketingsbeslutning om regulering af de sociale pensioner,0,20,200129,1,0,0,0,0,99,0,99,99,99,0,0,99,1,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,15,2,30,1,,,1303,1303,1987,1/30/1987
1864,1986,6,602,forslag til folketingsbeslutning om et udviklingsprogram for folkeskolen og skolen som lokalt kulturcenter,0,20,200109,1,0,1,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,1,1,1,1,1,99,1,99,99,99,1,1,99,1,2,1,1,40,2,30,1,,,602,602,1987,1/30/1987
1895,1986,6,600,"forslag til folketingsbeslutning om en forbedret st�tte til elever p� folkeh�jskoler, landbrugsskoler, husholdningsskoler og efterskoler",0,20,200118,1,0,1,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,1,1,1,1,1,99,1,99,99,99,1,1,99,1,2,1,1,13,2,30,1,,,600,600,1987,1/30/1987
1902,1986,10,1000,forslag til folketingsbeslutning om �ndring af lov om styrelsen af statsbanerne,0,20,200120,1,99,99,99,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,7,2,30,1,,,1000,1000,1987,1/30/1987
1905,1986,5,500,forslag til folketingsbeslutning om kontant udbetaling af opsparede midler i atp-fonden ved pensionsalderens indtr�den eller ved overgang til efterl�n m.v.,0,20,200121,1,0,0,0,0,99,0,99,99,99,0,0,99,0,1,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,2,30,1,,,500,500,1987,1/30/1987
1920,1986,5,504,forslag til folketingsbeslutning om �ndring af lov om m�gling i arbejdsmarkedsstrider,0,20,200125,1,0,0,0,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,2,2,2,2,2,99,1,99,99,99,2,2,99,1,2,1,1,30,2,30,1,,,504,504,1987,1/30/1987
1881,1986,1,107,forslag til folketingsbeslutning om energiafgifter for momsregistrerede virksomheder,0,20,200113,1,0,0,0,0,99,0,99,99,99,0,0,99,1,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,2,30,1,,,107,107,1987,1/30/1987
1887,1986,8,807,forslag til folketingsbeslutning om elbesparelser,0,20,200115,1,0,0,0,0,99,0,99,99,99,0,0,99,1,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,2,30,1,,,807,807,1987,1/30/1987
1868,1986,5,502,forslag til folketingsbeslutning om efteruddannelse i ligestilling og kvindep�dagogik,0,20,200110,1,0,0,0,0,99,0,99,99,99,0,0,99,1,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16,2,30,1,,,502,502,1987,1/30/1987
1921,1986,15,1599,forslag til folketingsbeslutning om indf�relse af virksomhedsdemokrati og samfundsstyring af kapitalen,0,20,200126,1,0,0,0,0,99,1,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,11,2,30,1,,,1599,1599,1987,1/30/1987
1873,1986,2,202,"forslag til folketingsbeslutning om kvinderepr�sentation i visse bestyrelser, fonde og lign",0,20,200111,1,0,1,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,1,1,1,1,1,99,1,99,99,99,1,1,99,1,2,1,1,10,2,30,1,,,202,202,1987,1/30/1987
1885,1986,8,806,forslag til folketingsbeslutning om udnyttelse af bioenergimasse og vedvarende energikilder,0,20,200114,1,0,0,0,0,99,0,99,99,99,0,0,99,1,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,2,30,1,,,806,806,1987,1/30/1987
1917,1986,15,1599,forslag til folketingsbeslutning om oprettelse af en omstruktureringsfond,0,20,200122,1,1,0,0,0,99,0,99,99,99,0,0,99,0,0,0,0,,,99,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,12,2,30,1,,,1599,1599,1987,1/30/1987
